,text,entityTag
180442,round,1
180443,.,1
180444,Genoa,0
180445,appealed,1
180446,after,1
180447,their,1
180448,defeat,1
180449,last,1
180450,Saturday,1
180451,on,1
180452,the,1
180453,grounds,1
180454,that,1
180455,Lecce,0
180456,striker,1
180457,Jonathan,3
180458,Bachini,3
180459,",",1
180460,who,1
180461,came,1
180462,on,1
180463,in,1
180464,the,1
180465,71st,1
180466,minute,1
180467,with,1
180468,his,1
180469,team,1
180470,leading,1
180471,2-0,1
180472,",",1
180473,still,1
180474,had,1
180475,a,1
180476,one-match,1
180477,suspension,1
180478,to,1
180479,serve,1
180480,from,1
180481,last,1
180482,season,1
180483,.,1
180484,-DOCSTART-,1
180485,SOCCER,1
180486,-,1
180487,NICE,0
180488,SACK,1
180489,COACH,1
180490,EMON,3
180491,.,1
180492,NICE,4
180493,",",1
180494,France,4
180495,1996-08-29,1
180496,Struggling,1
180497,French,2
180498,first,1
180499,division,1
180500,side,1
180501,Nice,0
180502,on,1
180503,Thursday,1
180504,announced,1
180505,they,1
180506,were,1
180507,parting,1
180508,with,1
180509,coach,1
180510,Albert,3
180511,Emon,3
180512,after,1
180513,a,1
180514,string,1
180515,of,1
180516,poor,1
180517,results,1
180518,.,1
180519,Club,1
180520,president,1
180521,Andre,3
180522,Bois,3
180523,said,1
180524,a,1
180525,successor,1
180526,would,1
180527,be,1
180528,named,1
180529,on,1
180530,Friday,1
180531,.,1
180532,A,1
180533,former,1
180534,player,1
180535,for,1
180536,Marseille,0
180537,and,1
180538,Monaco,0
180539,",",1
180540,Emon,3
180541,",",1
180542,43,1
180543,",",1
180544,has,1
180545,coached,1
180546,Nice,0
180547,since,1
180548,1992,1
180549,.,1
180550,The,1
180551,announcement,1
180552,came,1
180553,24,1
180554,hours,1
180555,after,1
180556,the,1
180557,team,1
180558,from,1
180559,the,1
180560,French,4
180561,Riviera,4
180562,lost,1
180563,at,1
180564,home,1
180565,to,1
180566,Guingamp,0
180567,2-1,1
180568,in,1
180569,a,1
180570,league,1
180571,match,1
180572,.,1
180573,Nice,0
180574,are,1
180575,18th,1
180576,in,1
180577,the,1
180578,table,1
180579,.,1
180580,-DOCSTART-,1
180581,SOCCER,1
180582,-,1
180583,THREE,1
180584,PULL,1
180585,OUT,1
180586,OF,1
180587,DUTCH,2
180588,SQUAD,1
180589,FOR,1
180590,BRAZIL,4
180591,.,1
180592,AMSTERDAM,4
180593,1996-08-29,1
180594,Three,1
180595,Dutch,2
180596,players,1
180597,have,1
180598,pulled,1
180599,out,1
180600,of,1
180601,the,1
180602,squad,1
180603,for,1
180604,Saturday,1
180605,'s,1
180606,friendly,1
180607,international,1
180608,soccer,1
180609,match,1
180610,against,1
180611,Brazil,4
180612,in,1
180613,Amsterdam,4
180614,.,1
180615,Ajax,0
180616,defender,1
180617,John,3
180618,Veldman,3
180619,and,1
180620,his,1
180621,team,1
180622,mate,1
180623,Richard,3
180624,Witschge,3
180625,are,1
180626,injured,1
180627,",",1
180628,while,1
180629,PSV,0
180630,midfielder,1
180631,Philip,3
180632,Cocu,3
180633,has,1
180634,a,1
180635,fever,1
180636,.,1
180637,Dutch,2
180638,coach,1
180639,Guus,3
180640,Hiddink,3
180641,called,1
180642,in,1
180643,Feyenoord,0
180644,midfielder,1
180645,Giovanni,3
180646,van,3
180647,Bronckhorst,3
180648,and,1
180649,Vitesse,0
180650,defender,1
180651,Ferdy,3
180652,Vierklau,3
180653,for,1
180654,Cocu,3
180655,and,1
180656,Veldman,3
180657,",",1
180658,but,1
180659,did,1
180660,not,1
180661,name,1
180662,a,1
180663,replacement,1
180664,for,1
180665,midfielder,1
180666,Witschge,3
180667,.,1
180668,-DOCSTART-,1
180669,BRITAIN,4
180670,WELCOMES,1
180671,ROMANIA-HUNGARY,2
180672,TREATY,1
180673,ACCORD,1
180674,.,1
180675,BUCHAREST,4
180676,1996-08-29,1
180677,Britain,4
180678,joined,1
180679,the,1
180680,United,4
180681,States,4
180682,on,1
180683,Thursday,1
180684,in,1
180685,welcoming,1
180686,Romania,4
180687,and,1
180688,Hungary,4
180689,'s,1
180690,agreement,1
180691,on,1
180692,the,1
180693,text,1
180694,of,1
180695,a,1
180696,much-delayed,1
180697,friendship,1
180698,treaty,1
180699,",",1
180700,which,1
180701,it,1
180702,said,1
180703,would,1
180704,contribute,1
180705,to,1
180706,stability,1
180707,in,1
180708,the,1
180709,area,1
180710,.,1
180711, ,5
180712,The,1
180713,United,4
180714,Kingdom,4
180715,believes,1
180716,that,1
180717,such,1
180718,a,1
180719,treaty,1
180720,will,1
180721,contribute,1
180722,positively,1
180723,to,1
180724,the,1
180725,further,1
180726,development,1
180727,of,1
180728,good,1
180729,neighbourly,1
180730,relations,1
180731,between,1
180732,the,1
180733,two,1
180734,countries,1
180735,and,1
180736,enhance,1
180737,the,1
180738,stability,1
180739,of,1
180740,the,1
180741,region,1
180742,",",1
180743, ,5
180744,said,1
180745,the,1
180746,British,2
180747,Foreign,1
180748,office,1
180749,statement,1
180750,.,1
180751,The,1
180752,accord,1
180753,",",1
180754,agreed,1
180755,two,1
180756,weeks,1
180757,ago,1
180758,",",1
180759,is,1
180760,expected,1
180761,to,1
180762,end,1
180763,years,1
180764,of,1
180765,disputes,1
180766,over,1
180767,the,1
180768,status,1
180769,of,1
180770,Romania,4
180771,'s,1
180772,large,1
180773,ethnic,1
180774,Hungarian,2
180775,minority,1
180776,.,1
180777,It,1
180778,will,1
180779,also,1
180780,boost,1
180781,both,1
180782,countries,1
180783,',1
180784,ambitions,1
180785,to,1
180786,join,1
180787,NATO,0
180788,and,1
180789,the,1
180790,European,0
180791,Union,0
180792,.,1
180793,Bucharest,4
180794,and,1
180795,Budapest,4
180796,say,1
180797,the,1
180798,treaty,1
180799,should,1
180800,be,1
180801,signed,1
180802,in,1
180803,the,1
180804,first,1
180805,half,1
180806,of,1
180807,September,1
180808,.,1
180809, ,5
180810,The,1
180811,United,4
180812,Kingdom,4
180813,looks,1
180814,forward,1
180815,to,1
180816,the,1
180817,early,1
180818,signature,1
180819,of,1
180820,the,1
180821,treaty,1
180822,",",1
180823, ,5
180824,the,1
180825,statement,1
180826,said,1
180827,.,1
180828,-DOCSTART-,1
180829,U.S.,4
180830,EMBASSY,2
180831,IN,1
180832,ATHENS,4
180833,CLOSED,1
180834,ON,1
180835,LABOUR,2
180836,DAY,2
180837,",",1
180838,SEP,1
180839,2,1
180840,.,1
180841,ATHENS,4
180842,1996-08-29,1
180843,The,1
180844,U.S.,4
180845,embassy,1
180846,in,1
180847,Athens,4
180848,",",1
180849,the,1
180850,consulates,1
180851,general,1
180852,in,1
180853,Athens,4
180854,and,1
180855,Thessaloniki,4
180856,and,1
180857,all,1
180858,U.S.,4
180859,government,1
180860,offices,1
180861,in,1
180862,Greece,4
180863,will,1
180864,be,1
180865,closed,1
180866,on,1
180867,Monday,1
180868,",",1
180869,September,1
180870,2,1
180871,in,1
180872,observance,1
180873,of,1
180874,Labour,2
180875,Day,2
180876,",",1
180877,a,1
180878,U.S.,4
180879,national,1
180880,holiday,1
180881,",",1
180882,the,1
180883,embassy,1
180884,said,1
180885,.,1
180886,--,1
180887,George,3
180888,Georgiopoulos,3
180889,",",1
180890,Athens,0
180891,Newsroom,0
180892,+301,1
180893,3311812-4,1
180894,-DOCSTART-,1
180895,ND,0
180896,PARTY,1
180897,PICKS,1
180898,SPOT,3
180899,THOMSON,3
180900,",",1
180901,BOLD,0
180902,/,0
180903,OGILVY,0
180904,",",0
180905,MATHER,0
180906,FOR,1
180907,AD,0
180908,CAMPAIGN,1
180909,.,1
180910,ATHENS,4
180911,1996-08-29,1
180912,Greek,2
180913,conservative,1
180914,New,0
180915,democracy,0
180916,party,1
180917,picked,1
180918,Bold,0
180919,/,0
180920,Ogilvy,0
180921,and,0
180922,Mather,0
180923,advertising,1
180924,companies,1
180925,for,1
180926,its,1
180927,pre-election,1
180928,campaign,1
180929,and,1
180930,Spot,3
180931,Thomson,3
180932,to,1
180933,help,1
180934,party,1
180935,president,1
180936,Miltiadis,3
180937,Evert,3
180938,on,1
180939,communication,1
180940,strategy,1
180941,",",1
180942,it,1
180943,said,1
180944,in,1
180945,a,1
180946,statement,1
180947,.,1
180948,Spot,3
180949,Thomson,3
180950,will,1
180951,also,1
180952,be,1
180953,responsible,1
180954,for,1
180955,the,1
180956,campaign,1
180957,TV,1
180958,and,1
180959,radio,1
180960,spots,1
180961,",",1
180962,it,1
180963,said,1
180964,.,1
180965,--,1
180966,Dimitris,3
180967,Kontogiannis,3
180968,",",1
180969,Athens,0
180970,Newsroom,0
180971,+301,1
180972,3311812-4,1
180973,-DOCSTART-,1
180974,Rugby,1
180975,star,1
180976,once,1
180977,linked,1
180978,to,1
180979,Princess,1
180980,Diana,3
180981,divorces,1
180982,.,1
180983,LONDON,4
180984,1996-08-29,1
180985,Former,1
180986,England,4
180987,rugby,1
180988,captain,1
180989,Will,3
180990,Carling,3
180991,",",1
180992,whose,1
180993,marriage,1
180994,broke,1
180995,down,1
180996,after,1
180997,he,1
180998,was,1
180999,romantically,1
181000,linked,1
181001,to,1
181002,Princess,1
181003,Diana,3
181004,",",1
181005,was,1
181006,divorced,1
181007,by,1
181008,his,1
181009,wife,1
181010,on,1
181011,Thursday,1
181012,",",1
181013,just,1
181014,24,1
181015,hours,1
181016,after,1
181017,Diana,3
181018,and,1
181019,Prince,3
181020,Charles,3
181021,divorced,1
181022,.,1
181023,The,0
181024,Times,0
181025,newspaper,1
181026,said,1
181027,Diana,3
181028,was,1
181029,not,1
181030,named,1
181031,in,1
181032,the,1
181033,divorce,1
181034,petition,1
181035,heard,1
181036,by,1
181037,a,1
181038,court,1
181039,in,1
181040,Surrey,4
181041,",",1
181042,southern,1
181043,England,4
181044,.,1
181045,But,1
181046,Julia,3
181047,Carling,3
181048,",",1
181049,a,1
181050,television,1
181051,presenter,1
181052,",",1
181053,is,1
181054,said,1
181055,to,1
181056,have,1
181057,blamed,1
181058,Diana,3
181059,for,1
181060,the,1
181061,problems,1
181062,in,1
181063,her,1
181064,marriage,1
181065,and,1
181066,she,1
181067,has,1
181068,repeatedly,1
181069,mocked,1
181070,the,1
181071,princess,1
181072,on,1
181073,her,1
181074,breakfast,1
181075,television,1
181076,programme,1
181077,.,1
181078,Diana,3
181079,met,1
181080,Will,3
181081,Carling,3
181082,at,1
181083,an,1
181084,exclusive,1
181085,gymnasium,1
181086,in,1
181087,London,4
181088,.,1
181089,He,1
181090,has,1
181091,always,1
181092,insisted,1
181093,that,1
181094,they,1
181095,were,1
181096,just,1
181097,friends,1
181098,.,1
181099,-DOCSTART-,1
181100,London,4
181101,LIFFE,0
181102,futures,1
181103,APT,1
181104,closing,1
181105,prices,1
181106,.,1
181107,LONDON,4
181108,1996-08-29,1
181109,London,0
181110,International,0
181111,Financial,0
181112,Futures,0
181113,Exchange,0
181114,automated,1
181115,pit,1
181116,trading,1
181117,(,1
181118,APT,1
181119,),1
181120,tabular,1
181121,details,1
181122,:,1
181123,CONTRACT,1
181124,(,1
181125,MONTH,1
181126,),1
181127,APT,1
181128,CLOSE,1
181129,SETTLEMENT,1
181130,PREVIOUS,1
181131,SETTLE,1
181132,LONG,1
181133,GILT,1
181134,(,1
181135,SEP,1
181136,),1
181137,(,1
181138,1/32,1
181139,),1
181140,107-12,1
181141,107-10,1
181142,107-06,1
181143,SHORT,1
181144,STERLING,1
181145,(,1
181146,SEP,1
181147,),1
181148,94.26,1
181149,94.26,1
181150,94.26,1
181151,GERMAN,2
181152,GOVT,1
181153,BOND,1
181154,(,1
181155,SEP,1
181156,),1
181157,97.42,1
181158,97.38,1
181159,97.34,1
181160,EUROMARK,2
181161,(,1
181162,SEP,1
181163,),1
181164,96.84,1
181165,96.83,1
181166,96.83,1
181167,ITALIAN,2
181168,GOVT,1
181169,BOND,1
181170,(,1
181171,SEP,1
181172,),1
181173,115.62,1
181174,115.58,1
181175,115.32,1
181176,EUROLIRA,0
181177,(,1
181178,SEP,1
181179,),1
181180,91.37,1
181181,91.36,1
181182,91.33,1
181183,EUROSWISS,0
181184,(,1
181185,SEP,1
181186,),1
181187,97.79,1
181188,97.80,1
181189,97.82,1
181190,FTSE,2
181191,100,2
181192,(,1
181193,SEP,1
181194,),1
181195,"3,894.00",1
181196,"3,894.00",1
181197,"3,941.50",1
181198,-DOCSTART-,1
181199,Zaire,4
181200,installs,1
181201,first,1
181202,election,1
181203,delegates,1
181204,.,1
181205,KINSHASA,4
181206,1996-08-29,1
181207,A,1
181208,total,1
181209,of,1
181210,116,1
181211,delegates,1
181212,to,1
181213,Zaire,4
181214,'s,1
181215,National,0
181216,Election,0
181217,Commission,0
181218,(,1
181219,CNE,0
181220,),1
181221,were,1
181222,formally,1
181223,installed,1
181224,on,1
181225,Thursday,1
181226,",",1
181227,launching,1
181228,another,1
181229,phase,1
181230,of,1
181231,the,1
181232,Central,2
181233,African,2
181234,nation,1
181235,'s,1
181236,much-delayed,1
181237,democratic,1
181238,transition,1
181239,.,1
181240,The,1
181241,116,1
181242,",",1
181243,representing,1
181244,political,1
181245,parties,1
181246,in,1
181247,the,1
181248,capital,1
181249,Kinshasa,4
181250,",",1
181251,will,1
181252,help,1
181253,organise,1
181254,a,1
181255,voter,1
181256,census,1
181257,",",1
181258,a,1
181259,constitutional,1
181260,referendum,1
181261,planned,1
181262,for,1
181263,January,1
181264,and,1
181265,efforts,1
181266,to,1
181267,brief,1
181268,potential,1
181269,voters,1
181270,on,1
181271,what,1
181272,balloting,1
181273,involves,1
181274,.,1
181275,A,1
181276,total,1
181277,of,1
181278,"9,446",1
181279,delegates,1
181280,will,1
181281,be,1
181282,deployed,1
181283,throughout,1
181284,Zaire,4
181285,'s,1
181286,11,1
181287,provinces,1
181288,for,1
181289,the,1
181290,elections,1
181291,",",1
181292,which,1
181293,must,1
181294,be,1
181295,held,1
181296,by,1
181297,July,1
181298,1997,1
181299,under,1
181300,the,1
181301,transitional,1
181302,constitution,1
181303,.,1
181304,Presidential,1
181305,",",1
181306,parliamentary,1
181307,and,1
181308,municipal,1
181309,elections,1
181310,are,1
181311,planned,1
181312,for,1
181313,May,1
181314,.,1
181315, ,5
181316,We,1
181317,can,1
181318,meet,1
181319,the,1
181320,required,1
181321,deadlines,1
181322,for,1
181323,organising,1
181324,the,1
181325,elections,1
181326,.,1
181327,All,1
181328,that,1
181329,is,1
181330,needed,1
181331,is,1
181332,for,1
181333,everyone,1
181334,to,1
181335,show,1
181336,goodwill,1
181337,",",1
181338, ,5
181339,Commission,0
181340,spokesman,1
181341,Yoka,3
181342,Lye,3
181343,Mudaba,3
181344,told,1
181345,reporters,1
181346,.,1
181347,Delegates,1
181348,to,1
181349,the,1
181350,commission,1
181351,from,1
181352,the,1
181353,other,1
181354,10,1
181355,provinces,1
181356,will,1
181357,be,1
181358,installed,1
181359,progressively,1
181360,from,1
181361,next,1
181362,week,1
181363,with,1
181364,the,1
181365,provinces,1
181366,of,1
181367,North,4
181368,and,1
181369,South,4
181370,Kivu,4
181371,",",1
181372,Maniema,4
181373,",",1
181374,Shaba,4
181375,and,1
181376,Bandundu,4
181377,having,1
181378,priority,1
181379,",",1
181380,he,1
181381,said,1
181382,.,1
181383,The,1
181384,installation,1
181385,of,1
181386,delegates,1
181387,was,1
181388,initially,1
181389,scheduled,1
181390,for,1
181391,July,1
181392,.,1
181393,Officials,1
181394,said,1
181395,lack,1
181396,of,1
181397,funding,1
181398,had,1
181399,delayed,1
181400,the,1
181401,process,1
181402,.,1
181403,President,1
181404,Mobutu,3
181405,Sese,3
181406,Seko,3
181407,",",1
181408,who,1
181409,seized,1
181410,power,1
181411,in,1
181412,a,1
181413,1965,1
181414,coup,1
181415,",",1
181416,introduced,1
181417,a,1
181418,multi-party,1
181419,system,1
181420,in,1
181421,1990,1
181422,but,1
181423,Zaire,4
181424,'s,1
181425,transition,1
181426,has,1
181427,lagged,1
181428,well,1
181429,behind,1
181430,that,1
181431,of,1
181432,other,1
181433,states,1
181434,in,1
181435,the,1
181436,region,1
181437,.,1
181438,In,1
181439,the,1
181440,past,1
181441,",",1
181442,Mobutu,3
181443,has,1
181444,been,1
181445,elected,1
181446,without,1
181447,opposition,1
181448,.,1
181449,-DOCSTART-,1
181450,Nigeria,4
181451,would,1
181452,not,1
181453,refuse,1
181454,Commonwealth,0
181455,officials,1
181456,.,1
181457,LAGOS,4
181458,1996-08-29,1
181459,Nigeria,4
181460,would,1
181461,not,1
181462,object,1
181463,to,1
181464,a,1
181465,visit,1
181466,by,1
181467,Commonwealth,0
181468,officials,1
181469,but,1
181470,insists,1
181471,its,1
181472,suspension,1
181473,from,1
181474,the,1
181475,organisation,1
181476,be,1
181477,resolved,1
181478,before,1
181479,any,1
181480,other,1
181481,questions,1
181482,are,1
181483,addressed,1
181484,",",1
181485,Foreign,1
181486,Minister,1
181487,Tom,3
181488,Ikimi,3
181489,said,1
181490,on,1
181491,Thursday,1
181492,.,1
181493,Ikimi,3
181494,reiterated,1
181495,his,1
181496,position,1
181497,that,1
181498,the,1
181499,Commonwealth,0
181500,had,1
181501,no,1
181502,mandate,1
181503,to,1
181504,send,1
181505,a,1
181506,fact-finding,1
181507,mission,1
181508,.,1
181509, ,5
181510,The,1
181511,request,1
181512,I,1
181513,have,1
181514,received,1
181515,is,1
181516,for,1
181517,their,1
181518,officials,1
181519,to,1
181520,come,1
181521,and,1
181522,talk,1
181523,to,1
181524,my,1
181525,officials,1
181526,.,1
181527,We,1
181528,cannot,1
181529,object,1
181530,to,1
181531,people,1
181532,wanting,1
181533,to,1
181534,visit,1
181535,Nigeria,4
181536,",",1
181537, ,5
181538,Ikimi,3
181539,told,1
181540,Reuters,0
181541,by,1
181542,telephone,1
181543,from,1
181544,the,1
181545,capital,1
181546,Abuja,4
181547,.,1
181548, ,5
181549,The,1
181550,fundamental,1
181551,problem,1
181552,we,1
181553,have,1
181554,with,1
181555,the,1
181556,Commonwealth,0
181557,is,1
181558,our,1
181559,unfair,1
181560,suspension,1
181561,.,1
181562,Any,1
181563,discussions,1
181564,we,1
181565,have,1
181566,at,1
181567,ministerial,1
181568,level,1
181569,will,1
181570,be,1
181571,a,1
181572,continuation,1
181573,of,1
181574,what,1
181575,we,1
181576,began,1
181577,in,1
181578,London,4
181579,on,1
181580,that,1
181581,.,1
181582,Before,1
181583,that,1
181584,is,1
181585,accomplished,1
181586,we,1
181587,cannot,1
181588,address,1
181589,anything,1
181590,else,1
181591,.,1
181592, ,5
181593,Nigeria,4
181594,was,1
181595,suspended,1
181596,from,1
181597,the,1
181598,Commonwealth,0
181599,in,1
181600,November,1
181601,after,1
181602,the,1
181603,execution,1
181604,of,1
181605,Ken,3
181606,Saro-Wiwa,3
181607,and,1
181608,eight,1
181609,other,1
181610,minority,1
181611,rights,1
181612,activists,1
181613,in,1
181614,defiance,1
181615,of,1
181616,international,1
181617,pleas,1
181618,for,1
181619,clemency,1
181620,.,1
181621,A,1
181622,meeting,1
181623,of,1
181624,Commonwealth,0
181625,ministers,1
181626,in,1
181627,London,4
181628,on,1
181629,Wednesday,1
181630,said,1
181631,it,1
181632,planned,1
181633,to,1
181634,send,1
181635,a,1
181636,team,1
181637,of,1
181638,senior,1
181639,officials,1
181640,to,1
181641,Nigeria,4
181642,as,1
181643,soon,1
181644,as,1
181645,possible,1
181646,to,1
181647,persuade,1
181648,Abuja,4
181649,to,1
181650,accept,1
181651,a,1
181652,fact-finding,1
181653,mission,1
181654,.,1
181655,The,1
181656,timing,1
181657,of,1
181658,that,1
181659,mission,1
181660,has,1
181661,yet,1
181662,to,1
181663,be,1
181664,determined,1
181665,.,1
181666,The,1
181667,latest,1
181668,diplomatic,1
181669,row,1
181670,between,1
181671,Nigeria,4
181672,'s,1
181673,military,1
181674,government,1
181675,and,1
181676,the,1
181677,club,1
181678,of,1
181679,Britain,4
181680,and,1
181681,its,1
181682,former,1
181683,colonies,1
181684,erupted,1
181685,over,1
181686,the,1
181687,terms,1
181688,of,1
181689,a,1
181690,visit,1
181691,by,1
181692,Commonwealth,0
181693,ministers,1
181694,to,1
181695,discuss,1
181696,Nigeria,4
181697,'s,1
181698,suspension,1
181699,.,1
181700,Nigeria,4
181701,said,1
181702,they,1
181703,would,1
181704,be,1
181705,restricted,1
181706,to,1
181707,a,1
181708,two-day,1
181709,meeting,1
181710,with,1
181711,government,1
181712,officials,1
181713,",",1
181714,but,1
181715,the,1
181716,Commonwealth,0
181717,said,1
181718,it,1
181719,wanted,1
181720,to,1
181721,hold,1
181722,meetings,1
181723,with,1
181724,people,1
181725,outside,1
181726,the,1
181727,government,1
181728,and,1
181729,called,1
181730,off,1
181731,the,1
181732,visit,1
181733,.,1
181734,-DOCSTART-,1
181735,Dutch,2
181736,Queen,1
181737,Beatrix,3
181738,to,1
181739,visit,1
181740,S.,4
181741,Africa,4
181742,in,1
181743,October,1
181744,.,1
181745,JOHANNESBURG,4
181746,1996-08-29,1
181747,Queen,1
181748,Beatrix,3
181749,of,1
181750,The,4
181751,Netherlands,4
181752,will,1
181753,pay,1
181754,a,1
181755,four-day,1
181756,state,1
181757,visit,1
181758,to,1
181759,South,4
181760,Africa,4
181761,in,1
181762,October,1
181763,",",1
181764,the,1
181765,first,1
181766,by,1
181767,a,1
181768,ruling,1
181769,Dutch,2
181770,monarch,1
181771,",",1
181772,the,1
181773,South,2
181774,African,2
181775,foreign,1
181776,ministry,1
181777,said,1
181778,on,1
181779,Thursday,1
181780,.,1
181781,She,1
181782,will,1
181783,be,1
181784,accompanied,1
181785,by,1
181786,several,1
181787,officials,1
181788,who,1
181789,will,1
181790,sign,1
181791,a,1
181792,cultural,1
181793,agreement,1
181794,with,1
181795,South,4
181796,Africa,4
181797,",",1
181798,where,1
181799,the,1
181800,Dutch,2
181801,were,1
181802,the,1
181803,first,1
181804,European,2
181805,settlers,1
181806,in,1
181807,1652,1
181808,.,1
181809,The,1
181810,queen,1
181811,will,1
181812,be,1
181813,accompanied,1
181814,by,1
181815,her,1
181816,husband,1
181817,Prince,1
181818,Claus,3
181819,on,1
181820,the,1
181821,September,1
181822,30,1
181823,to,1
181824,October,1
181825,3,1
181826,visit,1
181827,.,1
181828,-DOCSTART-,1
181829,Senegal,4
181830,bans,1
181831,guns,1
181832,ahead,1
181833,of,1
181834,local,1
181835,elections,1
181836,.,1
181837,DAKAR,4
181838,1996-08-29,1
181839,With,1
181840,tension,1
181841,rising,1
181842,among,1
181843,Senegal,4
181844,'s,1
181845,political,1
181846,parties,1
181847,ahead,1
181848,of,1
181849,local,1
181850,elections,1
181851,on,1
181852,November,1
181853,24,1
181854,",",1
181855,the,1
181856,interior,0
181857,ministry,0
181858,on,1
181859,Thursday,1
181860,banned,1
181861,the,1
181862,carrying,1
181863,of,1
181864,guns,1
181865,and,1
181866,ammunition,1
181867,until,1
181868,the,1
181869,end,1
181870,of,1
181871,the,1
181872,year,1
181873,.,1
181874, ,5
181875,It,1
181876,is,1
181877,forbidden,1
181878,for,1
181879,holders,1
181880,of,1
181881,permits,1
181882,for,1
181883,weapons,1
181884,of,1
181885,all,1
181886,categories,1
181887,to,1
181888,transport,1
181889,the,1
181890,said,1
181891,arms,1
181892,and,1
181893,their,1
181894,ammunition,1
181895,outside,1
181896,their,1
181897,homes,1
181898,",",1
181899, ,5
181900,the,1
181901,statement,1
181902,said,1
181903,.,1
181904,It,1
181905,said,1
181906,the,1
181907,ban,1
181908,applied,1
181909,to,1
181910,Senegalese,2
181911,nationals,1
181912,and,1
181913,foreign,1
181914,residents,1
181915,.,1
181916,-DOCSTART-,1
181917,Chad,4
181918,parliamentary,1
181919,election,1
181920,set,1
181921,for,1
181922,November,1
181923,24,1
181924,.,1
181925,N'DJAMENA,4
181926,1996-08-29,1
181927,Chad,4
181928,'s,1
181929,President,1
181930,Idriss,3
181931,Deby,3
181932,has,1
181933,signed,1
181934,a,1
181935,decree,1
181936,fixing,1
181937,November,1
181938,24,1
181939,as,1
181940,the,1
181941,date,1
181942,for,1
181943,parliamentary,1
181944,elections,1
181945,",",1
181946,state,1
181947,radio,1
181948,said,1
181949,on,1
181950,Thursday,1
181951,.,1
181952,Nomads,1
181953,will,1
181954,vote,1
181955,at,1
181956,mobile,1
181957,polling,1
181958,stations,1
181959,around,1
181960,the,1
181961,vast,1
181962,Central,2
181963,African,2
181964,country,1
181965,between,1
181966,November,1
181967,20,1
181968,and,1
181969,24,1
181970,.,1
181971,The,1
181972,electoral,1
181973,commission,1
181974,said,1
181975,the,1
181976,new,1
181977,125-member,1
181978,national,1
181979,assembly,1
181980,would,1
181981,be,1
181982,installed,1
181983,on,1
181984,February,1
181985,10,1
181986,.,1
181987,Deby,3
181988,took,1
181989,power,1
181990,in,1
181991,an,1
181992,armed,1
181993,uprising,1
181994,in,1
181995,1990,1
181996,.,1
181997,He,1
181998,won,1
181999,69,1
182000,percent,1
182001,of,1
182002,votes,1
182003,in,1
182004,the,1
182005,second,1
182006,round,1
182007,of,1
182008,presidential,1
182009,elections,1
182010,on,1
182011,July,1
182012,3,1
182013,",",1
182014,1996,1
182015,..,1
182016,His,1
182017,supporters,1
182018,will,1
182019,contest,1
182020,the,1
182021,parliamentary,1
182022,election,1
182023,in,1
182024,a,1
182025,coalition,1
182026,of,1
182027,30,1
182028,mainly,1
182029,small,1
182030,parties,1
182031,",",1
182032,the,1
182033,Republican,0
182034,Front,0
182035,",",1
182036,led,1
182037,by,1
182038,Deby,3
182039,'s,1
182040,Patriotic,0
182041,Salvation,0
182042,Movement,0
182043,.,1
182044,-DOCSTART-,1
182045,PRESS,1
182046,DIGEST,1
182047,-,1
182048,Ivory,4
182049,Coast,4
182050,-,1
182051,Aug,1
182052,29,1
182053,.,1
182054,ABIDJAN,4
182055,1996-08-29,1
182056,These,1
182057,are,1
182058,significant,1
182059,stories,1
182060,in,1
182061,the,1
182062,Ivorian,2
182063,press,1
182064,on,1
182065,Thursday,1
182066,.,1
182067,Reuters,0
182068,has,1
182069,not,1
182070,verified,1
182071,these,1
182072,stories,1
182073,and,1
182074,does,1
182075,not,1
182076,vouch,1
182077,for,1
182078,their,1
182079,accuracy,1
182080,.,1
182081,FRATERNITE,0
182082,MATIN,0
182083,-,1
182084,Cabinet,1
182085,meeting,1
182086,establishes,1
182087,five,1
182088,new,1
182089,administrative,1
182090,regions,1
182091,and,1
182092,four,1
182093,new,1
182094,departments,1
182095,as,1
182096,part,1
182097,of,1
182098,government,1
182099,decentralisation,1
182100,policy,1
182101,.,1
182102,LA,0
182103,VOIE,0
182104,-,1
182105,Members,1
182106,of,1
182107,parliament,1
182108,seek,1
182109,higher,1
182110,pay,1
182111,and,1
182112,more,1
182113,benefits,1
182114,.,1
182115,The,1
182116,speaker,1
182117,of,1
182118,parliament,1
182119,",",1
182120,Charles,3
182121,Bauza,3
182122,Donwahi,3
182123,",",1
182124,will,1
182125,meet,1
182126,President,1
182127,Henri,3
182128,Konan,3
182129,Bedie,3
182130,on,1
182131,September,1
182132,3,1
182133,to,1
182134,discuss,1
182135,their,1
182136,request,1
182137,.,1
182138,-,1
182139,Deputy,1
182140,director,1
182141,of,1
182142,animal,1
182143,health,1
182144,department,1
182145,Douati,3
182146,Alphonse,3
182147,says,1
182148,his,1
182149,agents,1
182150,have,1
182151,seized,1
182152,46,1
182153,tonnes,1
182154,of,1
182155,illicit,1
182156,pork,1
182157,in,1
182158,a,1
182159,two-week,1
182160,operation,1
182161,to,1
182162,ensure,1
182163,compliance,1
182164,with,1
182165,a,1
182166,ban,1
182167,imposed,1
182168,after,1
182169,an,1
182170,outbreak,1
182171,of,1
182172,swine,1
182173,fever,1
182174,.,1
182175,LE,0
182176,JOUR,0
182177,-,1
182178,Raphael,3
182179,Lakpe,3
182180,",",1
182181,publisher,1
182182,of,1
